X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SE_ANNO_CAD_DATA
-8579429.40736007,4716710.4637337,20163994,5600 block of Nevada Ave NW,2020/11/15 05:00:00+00,0000,2020/11/16 05:00:00+00,2020,11,2D,Ward 3,Sexual Orientation,,Damage/Defacing/Destruction of Property,814729,393905.47,144161.97,38.96534913,-77.07032335,,,MPD,2024/02/16 21:02:52+00,8435,
-8575158.05428236,4708791.61052775,20166437,1500 block of 14th St NW,2020/11/21 05:00:00+00,1352,2020/11/21 05:00:00+00,2020,11,2D,Ward 2,Political Affiliation,,Simple Assault,804371,397228.65,138017.78,38.91001723,-77.03195314,,,MPD,2024/02/16 21:02:52+00,8436,
-8571107.61704929,4706977.1678397,20173485,700 block of F St NE,2020/12/06 05:00:00+00,1234,2020/12/06 05:00:00+00,2020,12,1D,Ward 6,Ethnicity/National Origin,Asian,Simple Assault,815155,400384.51,136609.25,38.89733298,-76.99556746,,,MPD,2024/02/16 21:02:52+00,8437,
-8573128.2745237,4704681.74858692,20174403,100 block of G St SW ,2020/12/07 05:00:00+00,1527,2020/12/07 05:00:00+00,2020,12,1D,Ward 6,Ethnicity/National Origin,Black/African,Threats,808513,398809.62,134827.67,38.88128311,-77.01371933,,,MPD,2024/02/16 21:02:52+00,8438,
-8575559.57711241,4707719.69271238,20176149,1500 block of K St NW,2020/12/11 05:00:00+00,2349,2020/12/12 05:00:00+00,2020,12,2D,Ward 2,Political Affiliation,,Simple Assault,801818,396915.49,137186.09,38.90252403,-77.03556009,,,MPD,2024/02/16 21:02:52+00,8439,
-8574386.07644426,4707822.08953234,20176873,900 block of Massachusetts Ave NW,2020/12/12 05:00:00+00,1500,2020/12/13 05:00:00+00,2020,12,2D,Ward 2,Sexual Orientation,,Damage/Defacing/Destruction of Property,812637,397829.91,137265.25,38.90323987,-77.02501835,,,MPD,2024/02/16 21:02:52+00,8440,
-8574610.84207975,4707634.48267929,20176767,900 block of 11th St NW,2020/12/12 05:00:00+00,1800,2020/12/13 05:00:00+00,2020,12,2D,Ward 2,Race,Black,Damage/Defacing/Destruction of Property,814937,397654.73,137119.71,38.90192834,-77.02703746,,,MPD,2024/02/16 21:02:52+00,8441,
-8569366.08459301,4711259.07034518,20177768,1700 block of Rhode Island Ave NE,2020/12/15 05:00:00+00,1522,2020/12/15 05:00:00+00,2020,12,5D,Ward 5,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,815118,401740.89,139931.9,38.92726289,-76.97992301,,,MPD,2024/02/16 21:02:52+00,8442,
-8575662.71938161,4711198.67763798,20180662,3000 block of 16th St NW,2020/12/21 05:00:00+00,1802,2020/12/21 05:00:00+00,2020,12,3D,Ward 1,Sexual Orientation,,Threats,813624,396836.2,139885.49,38.92684085,-77.03648663,,,MPD,2024/02/16 21:02:52+00,8443,
-8574962.4846849,4706715.89609151,20181549,1300 block of Pennslylvania Abe NW,2020/12/23 05:00:00+00,1452,2020/12/23 05:00:00+00,2020,12,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,800757,397380.49,136406.9,38.89550632,-77.03019631,,,MPD,2024/02/16 21:02:52+00,8444,
-8569888.96540535,4701541.30884257,21010978,2200 block of Hunter Pl SE,2021/01/04 05:00:00+00,1845,2021/01/25 05:00:00+00,2021,1,7D,Ward 8,Race,Black,Damage/Defacing/Destruction of Property,808580,401334.87,132389.5,38.85931888,-76.98462013,,,MPD,2024/02/16 21:02:52+00,8445,
-8567719.78516363,4709810.24523195,21002827,2700 block of New York Ave NE,2021/01/06 05:00:00+00,2245,2021/01/06 05:00:00+00,2021,1,5D,Ward 5,Ethnicity/National Origin,Jewish,Displaying Symbols,800345,403023.68,138808.25,38.91713721,-76.96513406,,,MPD,2024/02/16 21:02:52+00,8446,
-8575992.58428303,4707634.94382294,21002939,900 block of 17th St NW,2021/01/07 05:00:00+00,0822,2021/01/07 05:00:00+00,2021,1,2D,Ward 2,Race,Black,Threats,803806,396578.06,137120.46,38.90193156,-77.03944985,,,MPD,2024/02/16 21:02:52+00,8447,
-8573969.30609237,4714090.22546242,21003823,Unit block of Sherman Cir NW,2021/01/09 05:00:00+00,0016,2021/01/09 05:00:00+00,2021,1,4D,Ward 4,Sexual Orientation,,Damage/Defacing/Destruction of Property,805553,398155.79,142127.95,38.94704535,-77.02127444,,,MPD,2024/02/16 21:02:52+00,8448,
-8578875.14587635,4714128.73640009,21006087,4400 block of Connecticut Ave NW,2021/01/14 05:00:00+00,0735,2021/01/14 05:00:00+00,2021,1,2D,Ward 3,Ethnicity/National Origin,Mexican,Simple Assault,801413,394335.54,142159.63,38.94731441,-77.06534433,,,MPD,2024/02/16 21:02:52+00,8449,
-8575542.47888417,4711829.68723256,21008545,1500 block of Park Rd NW,2021/01/19 05:00:00+00,1541,2021/01/19 05:00:00+00,2021,1,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,ADW,811355,396930.05,140374.96,38.93125048,-77.03540649,,,MPD,2024/02/16 21:02:52+00,8450,
-8578955.98795026,4708150.28211157,21011703,1200 block of 33rd St NW,2021/01/26 05:00:00+00,1619,2021/01/26 05:00:00+00,2021,1,2D,Ward 2,Ethnicity/National Origin,Chinese,Simple Assault,814618,394269.23,137521.71,38.90553414,-77.06607055,,,MPD,2024/02/16 21:02:52+00,8451,
-8570362.20003807,4709043.0660616,21011796,1000 block of Mount Olivet Rd NE,2021/01/26 05:00:00+00,1905,2021/01/26 05:00:00+00,2021,1,5D,Ward 5,Sexual Orientation,,Simple Assault,816378,400965.19,138212.47,38.9117749,-76.98887127,,,MPD,2024/02/16 21:02:52+00,8452,
-8575666.76658869,4708790.9678747,21020755,1500 block of 16th St NW,2021/02/13 05:00:00+00,0123,2021/02/13 05:00:00+00,2021,2,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,806024,396832.3,138017.43,38.91001273,-77.03652298,,,MPD,2024/02/16 21:02:52+00,8453,
-8572208.83988854,4709160.7366597,21027015,100 block of R St NE,2021/03/02 05:00:00+00,1515,2021/03/02 05:00:00+00,2021,3,5D,Ward 5,Ethnicity/National Origin,Jewish,Displaying Symbols,801566,399526.47,138303.73,38.9125974,-77.00545991,,,MPD,2024/02/16 21:02:52+00,8454,
-8573484.2196042,4707719.11913025,21028370,400 block of K St NW,2021/03/04 05:00:00+00,2030,2021/03/04 05:00:00+00,2021,3,1D,Ward 6,Race,Asian,Simple Assault,816529,398532.62,137185.18,38.90252002,-77.01691684,,,MPD,2024/02/16 21:02:52+00,8455,
-8568605.70091174,4709726.98980108,21028665,1900 block of Bladensburg Rd NE,2021/03/05 05:00:00+00,2017,2021/03/05 05:00:00+00,2021,3,5D,Ward 5,Race,White,Threats,802130,402333.53,138743.42,38.91655531,-76.97309237,,,MPD,2024/02/16 21:02:52+00,8456,
-8570612.25612664,4712226.21014551,21030972,3600 block of 12th ST NE,2021/03/10 05:00:00+00,2045,2021/03/10 05:00:00+00,2021,3,5D,Ward 5,Ethnicity/National Origin,Chinese,Threats,810265,400770.13,140681.99,38.93402132,-76.99111756,,,MPD,2024/02/16 21:02:52+00,8457,
-8570327.12203605,4710374.27171136,21032249,1300 block of Bryant St NE,2021/03/13 05:00:00+00,1303,2021/03/13 05:00:00+00,2021,3,5D,Ward 5,Race,Black,Threats,814182,400992.39,139245.34,38.92107931,-76.98855616,,,MPD,2024/02/16 21:02:52+00,8458,
-8575302.90143896,4708557.61792948,21033334,1400 block of Rhode Island Ave NW,2021/03/14 05:00:00+00,1900,2021/03/14 05:00:00+00,2021,3,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,806822,397115.73,137836.25,38.90838158,-77.03325433,,,MPD,2024/02/16 21:02:52+00,8459,
-8578066.54285968,4712341.1205027,21034649,3400 block of Connecticut Ave NW,2021/03/17 04:00:00+00,1045,2021/03/17 04:00:00+00,2021,3,2D,Ward 3,Ethnicity/National Origin,Ethiopian,Threats,803643,394964.33,140772.69,38.93482428,-77.05808053,,,MPD,2024/02/16 21:02:52+00,8460,
-8573423.66528895,4704961.57139056,21036861,300 block of E St SW,2021/03/23 04:00:00+00,1052,2021/03/23 04:00:00+00,2021,3,1D,Ward 6,Race,Black,Damage/Defacing/Destruction of Property,803860,398579.42031664,135044.92233075,38.88323987,-77.01637287,,,MPD,2024/02/16 21:02:52+00,8461,
-8571746.32629025,4705739.65066183,21038249,300 block of A St SE,2021/03/26 04:00:00+00,1100,2021/03/26 04:00:00+00,2021,3,1D,Ward 6,Race,Black,Displaying Symbols,810180,399886.77423785,135648.75388331,38.88868055,-77.00130508,,,MPD,2024/02/16 21:02:52+00,8462,
-8574039.75582921,4705075.6646898,21038453,400 block of 7th St SW,2021/03/26 04:00:00+00,1843,2021/03/26 04:00:00+00,2021,3,1D,Ward 6,Ethnicity/National Origin,Chinese,Simple Assault,811088,398099.25062019,135133.58697084,38.88403768,-77.0219073,,,MPD,2024/02/16 21:02:52+00,8463,
-8569571.70324578,4708072.39161512,21039497,1500 block of Queen St NE,2021/03/28 04:00:00+00,2341,2021/03/29 04:00:00+00,2021,3,5D,Ward 5,Race,Black,Threats,801155,401581.22,137459.35,38.90498964,-76.98177012,,,MPD,2024/02/16 21:02:52+00,8464,
-8571302.20295465,4705232.49073695,21039732,600 block of Pennsylvania Ave SE,2021/03/29 04:00:00+00,1430,2021/03/29 04:00:00+00,2021,3,1D,Ward 6,Ethnicity/National Origin,Chinese,Simple Assault,801982,400232.91628617,135255.09557895,38.8851343,-76.99731546,,,MPD,2024/02/16 21:02:52+00,8465,
-8574614.6334,4717650.30182169,21041559,6700 block of Georgia Ave NW,2021/04/02 04:00:00+00,0845,2021/04/02 04:00:00+00,2021,4,4D,Ward 4,Sexual Orientation,,Simple Assault,800621,397654.08,144888.65,38.97191325,-77.02707151,,,MPD,2024/02/16 21:02:52+00,8466,
-8575244.51833599,4711581.60925674,21041712,3100 block of 14th St NW,2021/04/02 04:00:00+00,1601,2021/04/02 04:00:00+00,2021,4,3D,Ward 1,Ethnicity/National Origin,Pakistani,Simple Assault,800897,397162.06,140182.43,38.92951689,-77.03272986,,,MPD,2024/02/16 21:02:52+00,8467,
-8575787.60924235,4719404.05017945,21041567,1600 block of Jonquil St NW,2021/04/02 04:00:00+00,0850,2021/04/02 04:00:00+00,2021,4,4D,Ward 4,Sexual Orientation,,Simple Assault,813007,396741.54,146248.52,38.98416035,-77.03760853,,,MPD,2024/02/16 21:02:52+00,8468,
-8574241.04497541,4711997.76075796,21042735,3400 block of Georgia Ave NW,2021/04/04 04:00:00+00,1906,2021/04/04 04:00:00+00,2021,4,4D,Ward 1,Ethnicity/National Origin,Chinese,Threats,814582,397943.76,140505.01,38.93242496,-77.02371551,,,MPD,2024/02/16 21:02:52+00,8469,
-8571605.90864967,4706613.11962613,21043301,400 block of D St NE,2021/04/05 04:00:00+00,2130,2021/04/05 04:00:00+00,2021,4,1D,Ward 6,Race,Black,Simple Assault,813700,399996.21,136326.7,38.89478775,-77.00004369,,,MPD,2024/02/16 21:02:52+00,8470,
-8576792.36487943,4708816.94939716,21044346,1500 block of 21st ST NW,2021/04/07 04:00:00+00,1948,2021/04/07 04:00:00+00,2021,4,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,814335,395955.33,138037.99,38.91019435,-77.0466344,,,MPD,2024/02/16 21:02:52+00,8471,
-8568301.88912342,4706880.35879291,21045246,500 block of Oklahoma Ave NE,2021/04/09 04:00:00+00,1700,2021/04/09 04:00:00+00,2021,4,5D,Ward 7,Race,White,Simple Assault,806481,402570.93232034,136534.52457214,38.89665615,-76.97036319,,,MPD,2024/02/16 21:02:52+00,8472,
-8572553.37908872,4708871.46104526,21046194,Unit block of Florida Ave  NE,2021/04/11 04:00:00+00,1840,2021/04/11 04:00:00+00,2021,4,5D,Ward 5,Sexual Orientation,,Threats,812113,399258.02,138079.29,38.91057539,-77.00855496,,,MPD,2024/02/16 21:02:52+00,8473,
-8569676.9533212,4709715.8438017,21046067,1500 block of New York Ave NE,2021/04/11 04:00:00+00,1315,2021/04/11 04:00:00+00,2021,4,5D,Ward 5,Gender Identity/Expression,,Threats,816643,401498.97,138734.57,38.9164774,-76.98271559,,,MPD,2024/02/16 21:02:52+00,8474,
-8575158.07062968,4709427.52863007,21050970,1800 block of 14th St NW,2021/04/21 04:00:00+00,2240,2021/04/22 04:00:00+00,2021,4,3D,Ward 2,Ethnicity/National Origin,Hispanic,Simple Assault,810471,397228.81,138511.21,38.91446221,-77.03195329,,,MPD,2024/02/16 21:02:52+00,8475,
-8577324.05846736,4708002.39538328,21050906,1100 block of 24th St NW,2021/04/21 04:00:00+00,2015,2021/04/21 04:00:00+00,2021,4,2D,Ward 2,Race,Black,Threats,814549,395540.72,137406.13,38.90450033,-77.05141069,,,MPD,2024/02/16 21:02:52+00,8476,
-8574214.44829888,4706959.12539631,21052163,800 block of F St NW,2021/04/24 04:00:00+00,1240,2021/04/24 04:00:00+00,2021,4,1D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,800849,397963.47,136595.5,38.89720684,-77.02347659,,,MPD,2024/02/16 21:02:52+00,8477,
-8575158.10527198,4709637.33621781,21052372,1900 block of 14th St NW,2021/04/24 04:00:00+00,2030,2021/04/24 04:00:00+00,2021,4,3D,Ward 2,Ethnicity/National Origin,Hispanic,Simple Assault,810664,397228.84,138674,38.91592868,-77.0319536,,,MPD,2024/02/16 21:02:52+00,8478,
-8564383.68841415,4707763.76812444,21052704,4700 block of Sheriff Rd NE,2021/04/24 04:00:00+00,1700,2021/04/25 04:00:00+00,2021,4,6D,Ward 7,Sexual Orientation,,Threats,811264,405623.78,137221.69,38.90283215,-76.9351654,,,MPD,2024/02/16 21:02:52+00,8479,
-8579278.9010575,4708141.76914619,21052594,1200 block of 35th St NW,2021/04/25 04:00:00+00,1142,2021/04/25 04:00:00+00,2021,4,2D,Ward 2,Ethnicity/National Origin,Japanese,Damage/Defacing/Destruction of Property,802910,394017.62,137515.29,38.90547463,-77.06897133,,,MPD,2024/02/16 21:02:52+00,8480,
-8572783.13395565,4707388.31908929,21058845,Unit block of H St NW,2021/05/05 04:00:00+00,1455,2021/05/07 04:00:00+00,2021,5,1D,Ward 6,Ethnicity/National Origin,Asian,Threats,804579,399078.88,136928.38,38.90020742,-77.01061888,,,MPD,2024/02/16 21:02:52+00,8481,
-8573564.13586759,4704193.19348738,21059162,1100 block of 4th ST SW,2021/05/07 04:00:00+00,2322,2021/05/08 04:00:00+00,2021,5,1D,Ward 6,Sexual Orientation,,Threats,815976,398469.82,134448.47,38.87786661,-77.01763474,,,MPD,2024/02/16 21:02:52+00,8482,
-8571995.29250932,4707375.49493873,21060076,700 block of 2nd St NE,2021/05/09 04:00:00+00,2154,2021/05/09 04:00:00+00,2021,5,1D,Ward 6,Race,Black,Simple Assault,802259,399692.79,136918.38,38.90011776,-77.00354158,,,MPD,2024/02/16 21:02:52+00,8483,
-8569754.15933882,4704666.55404196,21059821,1500 block of Potomac Ave SE,2021/05/09 04:00:00+00,1130,2021/05/09 04:00:00+00,2021,5,1D,Ward 6/Ward 7,Race,White,Simple Assault,804301,401439.53443129,134815.91615454,38.88117686,-76.98340915,,,MPD,2024/10/08 19:10:56+00,8484,
-8575157.9001331,4708680.79321457,21061763,1400 block of 14th St NW,2021/05/12 04:00:00+00,2110,2021/05/13 04:00:00+00,2021,5,2D,Ward 2,Race,Black,Simple Assault,811823,397228.74,137931.79,38.9092426,-77.03195176,,,MPD,2024/02/16 21:02:52+00,8485,
-8563526.29294806,4707190.88660318,21062702,700 block of 51st St NE,2021/05/14 04:00:00+00,1821,2021/05/14 04:00:00+00,2021,5,6D,Ward 7,Sexual Orientation,,ADW,812136,406292.21753979,136777.60444436,38.89882714,-76.92746329,,,MPD,2024/02/16 21:02:52+00,8486,
-8575360.63545679,4712399.89466694,21065047,1400 block of Otis Pl NW,2021/05/18 04:00:00+00,2003,2021/05/19 04:00:00+00,2021,5,4D,Ward 1,Sexual Orientation,,Threats,800354,397071.85,140817.22,38.93523497,-77.03377296,,,MPD,2024/02/16 21:02:52+00,8487,
-8574638.7289509,4707935.27334231,21065727,1100 block of Massachusetts Ave NW,2021/05/20 04:00:00+00,0900,2021/05/20 04:00:00+00,2021,5,3D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,807492,397633.07,137353.14,38.9040311,-77.02728797,,,MPD,2024/02/16 21:02:52+00,8488,
-8573708.17810442,4707406.72393677,21068703,800 block of 5th St NW,2021/05/25 04:00:00+00,1615,2021/05/25 04:00:00+00,2021,5,1D,Ward 6,Ethnicity/National Origin,African,Simple Assault,801612,398358.06,136942.78,38.90033609,-77.01892869,,,MPD,2024/02/16 21:02:52+00,8489,
-8562649.45597016,4706267.764336,21071427,200 block of 57th St NE,2021/05/30 04:00:00+00,1813,2021/05/30 04:00:00+00,2021,5,6D,Ward 7,Gender Identity/Expression,,Simple Assault,805402,406976.12,136061.73,38.89237312,-76.91958653,,,MPD,2024/02/16 21:02:52+00,8490,
-8569417.69254692,4707303.59814734,21075211,1600 block of Benning Rd NE,2021/06/06 04:00:00+00,1752,2021/06/06 04:00:00+00,2021,6,5D,Ward 5/Ward 7,Gender Identity/Expression,,ADW,810997,401701.35,136862.76,38.89961512,-76.98038661,,,MPD,2024/10/08 19:11:46+00,8491,
-8572737.49168059,4703175.29016213,21075727,Unit block of Q St SW,2021/06/07 04:00:00+00,1720,2021/06/07 04:00:00+00,2021,6,1D,Ward 6,Sexual Orientation,,Damage/Defacing/Destruction of Property,815975,399114.08,133658.13,38.87074779,-77.01020887,,,MPD,2024/02/16 21:02:52+00,8492,
-8576087.14353079,4711026.11752891,21076169,1700 block of Lanier Pl NW,2021/06/08 04:00:00+00,1331,2021/06/08 04:00:00+00,2021,6,3D,Ward 1,Race,Black,Simple Assault,803620,396505.54,139751.76,38.92563491,-77.04029929,,,MPD,2024/02/16 21:02:52+00,8493,
-8573766.57198942,4709536.37606178,21078458,500 block of Florida Ave NW,2021/06/12 04:00:00+00,1500,2021/06/12 04:00:00+00,2021,6,3D,Ward 1/Ward 2,Sexual Orientation,,ADW,805737,398312.91,138595.36,38.91522301,-77.01945325,,,MPD,2024/10/08 19:05:21+00,8494,
-8574759.78999092,4711042.22883464,21081155,1200 block of Girard St NW,2021/06/16 04:00:00+00,2115,2021/06/17 04:00:00+00,2021,6,3D,Ward 1,Sexual Orientation,,Damage/Defacing/Destruction of Property,803184,397539.49,139763.87,38.9257475,-77.02837548,,,MPD,2024/02/16 21:02:52+00,8495,
-8574812.69055651,4708012.66619245,21080594,1200 block of Massachusetts Ave NW,2021/06/16 04:00:00+00,0750,2021/06/16 04:00:00+00,2021,6,2D,Ward 2,Ethnicity/National Origin,Hispanic,Threats,809146,397497.54,137413.24,38.90457213,-77.02885069,,,MPD,2024/02/16 21:02:52+00,8496,
-8576015.21725312,4710886.08619544,21080991,1700 block of Columbia Rd NW,2021/06/17 04:00:00+00,0112,2021/06/17 04:00:00+00,2021,6,3D,Ward 1,Ethnicity/National Origin,Asian,Simple Assault,800952,396561.52,139643.1,38.92465629,-77.03965317,,,MPD,2024/02/16 21:02:52+00,8497,
-8561685.49039445,4706275.45123607,21082033,200 block of 63rd St NE,2021/06/18 04:00:00+00,2100,2021/06/18 04:00:00+00,2021,6,6D,Ward 7,Sexual Orientation,,ADW,804871,407727.34810112,136068.3934997,38.89242687,-76.91092708,,,MPD,2024/02/16 21:02:52+00,8498,
-8574447.66444771,4717481.9241076,21082372,800 block of Venable Pl NW,2021/06/19 04:00:00+00,1311,2021/06/19 04:00:00+00,2021,6,4D,Ward 4,Ethnicity/National Origin,Chinese,Threats,800288,397784.02,144758.07,38.97073729,-77.0255716,,,MPD,2024/02/16 21:02:52+00,8499,
-8577821.69607672,4708110.1540969,21082367,2700 block of M St NW,2021/06/19 04:00:00+00,1230,2021/06/19 04:00:00+00,2021,6,2D,Ward 2,Race,Black,Simple Assault,806756,395153.02,137489.98,38.90525363,-77.05588104,,,MPD,2024/02/16 21:02:52+00,8500,
-8575360.63545679,4712399.89466694,21087454,1400 block of Otis Pl NW,2021/06/25 04:00:00+00,0500,2021/06/28 04:00:00+00,2021,6,4D,Ward 1,Sexual Orientation,,Simple Assault,800354,397071.85,140817.22,38.93523497,-77.03377296,,,MPD,2024/02/16 21:02:52+00,8501,
-8574679.42966894,4715013.24370656,21091642,5200 block of Georgia Ave NW,2021/07/05 04:00:00+00,1234,2021/07/06 04:00:00+00,2021,7,4D,Ward 4,Sexual Orientation,,Simple Assault,806943,397603.02,142843.92,38.95349367,-77.02765359,,,MPD,2024/02/16 21:02:52+00,8502,
-8575320.98507901,4716620.65751335,21092692,6100 block of 14th St NW,2021/07/06 04:00:00+00,1100,2021/07/07 04:00:00+00,2021,7,4D,Ward 4,Sexual Orientation,,Threats,814502,397103.93,144090.52,38.96472186,-77.03341677,,,MPD,2024/02/16 21:02:52+00,8503,
-8578155.17085983,4712537.29080277,21092966,3500 block of Connecticut Ave NW,2021/07/07 04:00:00+00,1615,2021/07/07 04:00:00+00,2021,7,2D,Ward 3,Sex/Gender,Female,Robbery,804840,394895.4,140924.9,38.93619504,-77.05887669,,,MPD,2024/02/16 21:02:52+00,8504,
-8571929.87790731,4704070.06428262,21093819,1100 block of 2nd Pl SE,2021/07/08 04:00:00+00,2322,2021/07/09 04:00:00+00,2021,7,1D,Ward 8,Sexual Orientation,,Simple Assault,811711,399743.68,134352.74,38.87700553,-77.00295395,,,MPD,2024/02/16 21:02:52+00,8505,
-8573928.98170085,4707331.74621241,21094397,600 block of H St NW,2021/07/10 04:00:00+00,0050,2021/07/10 04:00:00+00,2021,7,1D,Ward 2,Ethnicity/National Origin,Chinese,Threats,807858,398185.99,136884.63,38.89981191,-77.0209122,,,MPD,2024/02/16 21:02:52+00,8506,
-8578236.73356443,4707729.476427,21095418,3000 block of K St NW,2021/07/11 04:00:00+00,2357,2021/07/12 04:00:00+00,2021,7,2D,Ward 2,Race,Black,Threats,801873,394829.44,137194.77,38.90259243,-77.05960938,,,MPD,2024/02/16 21:02:52+00,8507,
-8573514.59445669,4707433.52576826,21098843,400 block of Massachusetts Ave NW,2021/07/17 04:00:00+00,2137,2021/07/17 04:00:00+00,2021,7,1D,Ward 6,Ethnicity/National Origin,Jewish,Threats,806146,398508.91,136963.55,38.90052346,-77.0171897,,,MPD,2024/02/16 21:02:52+00,8508,
-8574668.56705673,4707549.10977176,21100553,1100 block of I St NW,2021/07/20 04:00:00+00,2035,2021/07/20 04:00:00+00,2021,7,2D,Ward 2,Sexual Orientation,,ADW,801091,397609.73,137053.47,38.90133151,-77.02755601,,,MPD,2024/02/16 21:02:52+00,8509,
-8574268.99462682,4709687.62956781,21101207,1900 block of 9th ST NW,2021/07/21 04:00:00+00,2213,2021/07/21 04:00:00+00,2021,7,3D,Ward 1,Gender Identity/Expression,,Threats,800252,397921.52,138712.81,38.9162802,-77.02396659,,,MPD,2024/02/16 21:02:52+00,8510,
-8576260.78624341,4710237.76180515,21102856,2300 block of 18th St NW,2021/07/24 04:00:00+00,1946,2021/07/24 04:00:00+00,2021,7,3D,Ward 1,Sexual Orientation,,Simple Assault,806244,396370,139140.2,38.92012523,-77.04185915,,,MPD,2024/02/16 21:02:52+00,8511,
-8579052.58133371,4708208.11069199,21103032,3300 block of Prospect St NW,2021/07/25 04:00:00+00,0135,2021/07/25 04:00:00+00,2021,7,2D,Ward 2,Sexual Orientation,,Leaving After Colliding,809304,394194,137566.64,38.9059384,-77.06693827,,,MPD,2024/02/16 21:02:52+00,8512,
-8573203.63577433,4709659.39676926,21103325,1900 block of 2nd ST NW,2021/07/25 04:00:00+00,1718,2021/07/25 04:00:00+00,2021,7,3D,Ward 1,Ethnicity/National Origin,Chinese,Damage/Defacing/Destruction of Property,814469,398751.49,138690.73,38.91608287,-77.01439631,,,MPD,2024/02/16 21:02:52+00,8513,
